3/23/2026, 1:47:33 PM	0x13F	00	0E	12	00	-	-	-	-	00	0E	16	00	-	-	-	-
3/23/2026, 1:47:32 PM	0x3B9	00	00	00	00	27	29	-	-	00	00	00	00	2A	29	-	-
3/23/2026, 1:47:28 PM	0x13F	00	0E	2F	00	-	-	-	-	00	0E	12	00	-	-	-	-
3/23/2026, 1:47:25 PM	0x13F	00	0E	21	00	-	-	-	-	00	0E	2F	00	-	-	-	-
3/23/2026, 1:47:25 PM	0x7E8	03	41	11	2C	00	00	00	00	03	41	1C	06	00	00	00	00
3/23/2026, 1:47:24 PM	0x3B9	00	00	00	00	29	29	-	-	00	00	00	00	27	29	-	-
3/23/2026, 1:47:20 PM	0x13F	00	0E	0D	00	-	-	-	-	00	0E	21	00	-	-	-	-
3/23/2026, 1:47:19 PM	0x13F	00	0E	28	00	-	-	-	-	00	0E	0D	00	-	-	-	-
3/23/2026, 1:47:17 PM	0x3B9	00	00	00	00	27	29	-	-	00	00	00	00	29	29	-	-
3/23/2026, 1:47:16 PM	0x7E8	03	41	0F	71	00	00	00	00	03	41	11	2C	00	00	00	00
3/23/2026, 1:47:15 PM	0x13F	00	0E	19	00	-	-	-	-	00	0E	28	00	-	-	-	-
3/23/2026, 1:47:11 PM	0x13F	00	0E	05	00	-	-	-	-	00	0E	19	00	-	-	-	-
3/23/2026, 1:47:09 PM	0x3B9	00	00	00	00	26	29	-	-	00	00	00	00	27	29	-	-
3/23/2026, 1:47:08 PM	0x13F	00	0E	36	00	-	-	-	-	00	0E	05	00	-	-	-	-
3/23/2026, 1:47:05 PM	0x13F	00	0E	3F	00	-	-	-	-	00	0E	36	00	-	-	-	-
3/23/2026, 1:47:02 PM	0x13F	00	0E	27	00	-	-	-	-	00	0E	3F	00	-	-	-	-
3/23/2026, 1:47:02 PM	0x3B9	00	00	00	00	27	29	-	-	00	00	00	00	26	29	-	-
3/23/2026, 1:47:01 PM	0x7E8	03	41	0D	00	00	00	00	00	03	41	0F	71	00	00	00	00
3/23/2026, 1:46:57 PM	0x13F	00	0E	26	00	-	-	-	-	00	0E	27	00	-	-	-	-
3/23/2026, 1:46:55 PM	0x13F	00	0E	2B	00	-	-	-	-	00	0E	26	00	-	-	-	-
3/23/2026, 1:46:53 PM	0x7E8	04	41	0C	0E	16	00	00	00	03	41	0D	00	00	00	00	00
3/23/2026, 1:46:52 PM	0x13F	00	0E	16	00	-	-	-	-	00	0E	2B	00	-	-	-	-
3/23/2026, 1:46:48 PM	0x13F	00	0E	2B	00	-	-	-	-	00	0E	16	00	-	-	-	-
3/23/2026, 1:46:45 PM	0x7E8	03	41	0B	20	00	00	00	00	04	41	0C	0E	16	00	00	00
3/23/2026, 1:46:44 PM	0x13F	00	0E	30	00	-	-	-	-	00	0E	2B	00	-	-	-	-
3/23/2026, 1:46:40 PM	0x13F	00	0E	19	00	-	-	-	-	00	0E	30	00	-	-	-	-
3/23/2026, 1:46:38 PM	0x3B9	00	00	00	00	2C	29	-	-	00	00	00	00	27	29	-	-
3/23/2026, 1:46:37 PM	0x7E8	03	41	05	88	00	00	00	00	03	41	0B	20	00	00	00	00
3/23/2026, 1:46:36 PM	0x13F	00	0E	50	00	-	-	-	-	00	0E	19	00	-	-	-	-
3/23/2026, 1:46:34 PM	0x13F	00	0E	3D	00	-	-	-	-	00	0E	50	00	-	-	-	-
3/23/2026, 1:46:31 PM	0x13F	00	0E	27	00	-	-	-	-	00	0E	3D	00	-	-	-	-
3/23/2026, 1:46:30 PM	0x3B9	00	00	00	00	27	29	-	-	00	00	00	00	2C	29	-	-
3/23/2026, 1:46:29 PM	0x7E8	03	41	04	45	00	00	00	00	03	41	05	88	00	00	00	00
3/23/2026, 1:46:26 PM	0x13F	00	0E	40	00	-	-	-	-	00	0E	27	00	-	-	-	-
3/23/2026, 1:46:24 PM	0x13F	00	0E	3D	00	-	-	-	-	00	0E	40	00	-	-	-	-
3/23/2026, 1:46:22 PM	0x3B9	00	00	00	00	29	29	-	-	00	00	00	00	27	29	-	-
3/23/2026, 1:46:21 PM	0x7E8	06	41	01	00	07	61	00	00	03	41	04	45	00	00	00	00
3/23/2026, 1:46:18 PM	0x13F	00	0E	2E	00	-	-	-	-	00	0E	3D	00	-	-	-	-
3/23/2026, 1:46:16 PM	0x13F	00	0E	3F	00	-	-	-	-	00	0E	2E	00	-	-	-	-
3/23/2026, 1:46:13 PM	0x7E8	03	41	45	00	00	00	00	00	06	41	01	00	07	61	00	00
3/23/2026, 1:46:12 PM	0x13F	00	0E	4D	00	-	-	-	-	00	0E	3F	00	-	-	-	-
3/23/2026, 1:46:08 PM	0x13F	00	0E	2C	00	-	-	-	-	00	0E	4D	00	-	-	-	-
3/23/2026, 1:46:07 PM	0x13F	00	0E	34	00	-	-	-	-	00	0E	2C	00	-	-	-	-
3/23/2026, 1:46:06 PM	0x3B9	00	00	00	00	2A	29	-	-	00	00	00	00	29	29	-	-
3/23/2026, 1:46:03 PM	0x13F	00	0E	15	00	-	-	-	-	00	0E	34	00	-	-	-	-
3/23/2026, 1:46:00 PM	0x13F	00	0D	FF	00	-	-	-	-	00	0E	15	00	-	-	-	-
3/23/2026, 1:45:59 PM	0x3B9	00	00	00	00	26	29	-	-	00	00	00	00	2A	29	-	-
3/23/2026, 1:45:58 PM	0x13F	00	0E	0B	00	-	-	-	-	00	0D	FF	00	-	-	-	-
3/23/2026, 1:45:53 PM	0x13F	00	0E	21	00	-	-	-	-	00	0E	0B	00	-	-	-	-
3/23/2026, 1:45:52 PM	0x3B9	00	00	00	00	2A	29	-	-	00	00	00	00	26	29	-	-
3/23/2026, 1:45:51 PM	0x13F	00	0E	04	00	-	-	-	-	00	0E	21	00	-	-	-	-
3/23/2026, 1:45:47 PM	0x13F	00	0E	19	00	-	-	-	-	00	0E	04	00	-	-	-	-
3/23/2026, 1:45:45 PM	0x3B9	00	00	00	00	27	29	-	-	00	00	00	00	2A	29	-	-
3/23/2026, 1:45:43 PM	0x13F	00	0E	12	00	-	-	-	-	00	0E	19	00	-	-	-	-
3/23/2026, 1:45:41 PM	0x13F	00	0D	F6	00	-	-	-	-	00	0E	12	00	-	-	-	-
3/23/2026, 1:45:38 PM	0x3B9	00	00	00	00	29	29	-	-	00	00	00	00	27	29	-	-
3/23/2026, 1:45:36 PM	0x13F	00	0E	1C	00	-	-	-	-	00	0D	F6	00	-	-	-	-
3/23/2026, 1:45:34 PM	0x13F	00	0E	24	00	-	-	-	-	00	0E	1C	00	-	-	-	-
3/23/2026, 1:45:31 PM	0x13F	00	0E	05	00	-	-	-	-	00	0E	24	00	-	-	-	-
3/23/2026, 1:45:30 PM	0x3B9	00	00	00	00	27	29	-	-	00	00	00	00	29	29	-	-
3/23/2026, 1:45:27 PM	0x13F	00	0E	18	00	-	-	-	-	00	0E	05	00	-	-	-	-
3/23/2026, 1:45:25 PM	0x13F	00	0E	13	00	-	-	-	-	00	0E	18	00	-	-	-	-
3/23/2026, 1:45:23 PM	0x3B9	00	00	00	00	29	29	-	-	00	00	00	00	27	29	-	-
3/23/2026, 1:45:20 PM	0x13F	00	0E	07	00	-	-	-	-	00	0E	13	00	-	-	-	-
3/23/2026, 1:45:18 PM	0x13F	00	0E	2C	00	-	-	-	-	00	0E	07	00	-	-	-	-
3/23/2026, 1:45:15 PM	0x13F	00	0E	1C	00	-	-	-	-	00	0E	2C	00	-	-	-	-
3/23/2026, 1:45:11 PM	0x13F	00	0E	07	00	-	-	-	-	00	0E	1C	00	-	-	-	-
3/23/2026, 1:45:10 PM	0x13F	00	0E	35	00	-	-	-	-	00	0E	07	00	-	-	-	-
3/23/2026, 1:45:09 PM	0x3B9	00	00	00	00	2A	29	-	-	00	00	00	00	29	29	-	-
3/23/2026, 1:45:05 PM	0x13F	00	0E	2E	00	-	-	-	-	00	0E	35	00	-	-	-	-
3/23/2026, 1:45:02 PM	0x13F	00	0E	1E	00	-	-	-	-	00	0E	2E	00	-	-	-	-
3/23/2026, 1:45:02 PM	0x3B9	00	00	00	00	29	29	-	-	00	00	00	00	2A	29	-	-
3/23/2026, 1:45:00 PM	0x13F	00	0E	28	00	-	-	-	-	00	0E	1E	00	-	-	-	-
3/23/2026, 1:44:55 PM	0x13F	00	0E	11	00	-	-	-	-	00	0E	28	00	-	-	-	-
3/23/2026, 1:44:55 PM	0x3B9	00	00	00	00	27	29	-	-	00	00	00	00	29	29	-	-
3/23/2026, 1:44:53 PM	0x13F	00	0D	F1	00	-	-	-	-	00	0E	11	00	-	-	-	-
3/23/2026, 1:44:49 PM	0x13F	00	0D	F7	00	-	-	-	-	00	0D	F1	00	-	-	-	-
3/23/2026, 1:44:47 PM	0x3B9	00	00	00	00	29	29	-	-	00	00	00	00	27	29	-	-
3/23/2026, 1:44:46 PM	0x13F	00	0D	E9	00	-	-	-	-	00	0D	F7	00	-	-	-	-
3/23/2026, 1:44:44 PM	0x13F	00	0D	C9	00	-	-	-	-	00	0D	E9	00	-	-	-	-
3/23/2026, 1:44:40 PM	0x3B9	00	00	00	00	2A	29	-	-	00	00	00	00	29	29	-	-
3/23/2026, 1:44:39 PM	0x13F	00	0D	E4	00	-	-	-	-	00	0D	C9	00	-	-	-	-
3/23/2026, 1:44:37 PM	0x13F	00	0D	EC	00	-	-	-	-	00	0D	E4	00	-	-	-	-
3/23/2026, 1:44:34 PM	0x13F	00	0D	CC	00	-	-	-	-	00	0D	EC	00	-	-	-	-
3/23/2026, 1:44:33 PM	0x3B9	00	00	00	00	29	29	-	-	00	00	00	00	2A	29	-	-
3/23/2026, 1:44:30 PM	0x13F	00	0D	E8	00	-	-	-	-	00	0D	CC	00	-	-	-	-
3/23/2026, 1:44:29 PM	0x310	00	89	00	00	00	00	00	00	00	88	00	00	00	00	00	00
3/23/2026, 1:44:28 PM	0x13F	00	0D	E6	00	-	-	-	-	00	0D	E8	00	-	-	-	-
3/23/2026, 1:44:26 PM	0x3B9	00	00	00	00	27	29	-	-	00	00	00	00	29	29	-	-
3/23/2026, 1:44:22 PM	0x13F	00	0D	E8	00	-	-	-	-	00	0D	E6	00	-	-	-	-
3/23/2026, 1:44:21 PM	0x13F	00	0E	0E	00	-	-	-	-	00	0D	E8	00	-	-	-	-
3/23/2026, 1:44:19 PM	0x3B9	00	00	00	00	29	29	-	-	00	00	00	00	27	29	-	-
3/23/2026, 1:44:18 PM	0x13F	00	0E	04	00	-	-	-	-	00	0E	0E	00	-	-	-	-
3/23/2026, 1:44:14 PM	0x13F	00	0D	FB	00	-	-	-	-	00	0E	04	00	-	-	-	-
3/23/2026, 1:44:12 PM	0x13F	00	0E	24	00	-	-	-	-	00	0D	FB	00	-	-	-	-
3/23/2026, 1:44:08 PM	0x13F	00	0E	49	00	-	-	-	-	00	0E	24	00	-	-	-	-
3/23/2026, 1:44:05 PM	0x13F	00	0E	40	00	-	-	-	-	00	0E	49	00	-	-	-	-
3/23/2026, 1:44:01 PM	0x13F	00	0E	4A	00	-	-	-	-	00	0E	40	00	-	-	-	-
3/23/2026, 1:43:58 PM	0x13F	00	0E	46	00	-	-	-	-	00	0E	4A	00	-	-	-	-
3/23/2026, 1:43:57 PM	0x3B9	00	00	00	00	2A	29	-	-	00	00	00	00	29	29	-	-
3/23/2026, 1:43:56 PM	0x13F	00	0E	2E	00	-	-	-	-	00	0E	46	00	-	-	-	-
3/23/2026, 1:43:52 PM	0x13F	00	0E	42	00	-	-	-	-	00	0E	2E	00	-	-	-	-
3/23/2026, 1:43:50 PM	0x3B9	00	00	00	00	29	29	-	-	00	00	00	00	2A	29	-	-
3/23/2026, 1:43:49 PM	0x13F	00	0E	4B	00	-	-	-	-	00	0E	42	00	-	-	-	-
3/23/2026, 1:43:43 PM	0x3B9	00	00	00	00	2A	29	-	-	00	00	00	00	29	29	-	-
3/23/2026, 1:43:42 PM	0x13F	00	0E	6A	00	-	-	-	-	00	0E	4B	00	-	-	-	-
3/23/2026, 1:43:40 PM	0x13F	00	0E	66	00	-	-	-	-	00	0E	6A	00	-	-	-	-
3/23/2026, 1:43:37 PM	0x13F	00	0E	58	00	-	-	-	-	00	0E	66	00	-	-	-	-
3/23/2026, 1:43:36 PM	0x3B9	00	00	00	00	24	29	-	-	00	00	00	00	2A	29	-	-
3/23/2026, 1:43:32 PM	0x13F	00	0E	5C	00	-	-	-	-	00	0E	58	00	-	-	-	-
3/23/2026, 1:43:31 PM	0x13F	00	0E	57	00	-	-	-	-	00	0E	5C	00	-	-	-	-
3/23/2026, 1:43:29 PM	0x3B9	00	00	00	00	2A	29	-	-	00	00	00	00	24	29	-	-
3/23/2026, 1:43:25 PM	0x13F	00	0E	50	00	-	-	-	-	00	0E	57	00	-	-	-	-
3/23/2026, 1:43:24 PM	0x13F	00	0E	71	00	-	-	-	-	00	0E	50	00	-	-	-	-
3/23/2026, 1:43:22 PM	0x13F	00	0E	6D	00	-	-	-	-	00	0E	71	00	-	-	-	-
3/23/2026, 1:43:22 PM	0x3B9	00	00	00	00	29	29	-	-	00	00	00	00	2A	29	-	-
3/23/2026, 1:43:17 PM	0x13F	00	0E	66	00	-	-	-	-	00	0E	6D	00	-	-	-	-
3/23/2026, 1:43:15 PM	0x13F	00	0E	6C	00	-	-	-	-	00	0E	66	00	-	-	-	-
3/23/2026, 1:43:14 PM	0x3B9	00	00	00	00	2A	29	-	-	00	00	00	00	29	29	-	-
3/23/2026, 1:43:13 PM	0x13F	00	0E	64	00	-	-	-	-	00	0E	6C	00	-	-	-	-
3/23/2026, 1:43:08 PM	0x13F	00	0E	52	00	-	-	-	-	00	0E	64	00	-	-	-	-
3/23/2026, 1:43:07 PM	0x3B9	00	00	00	00	29	29	-	-	00	00	00	00	2A	29	-	-
3/23/2026, 1:43:06 PM	0x13F	00	0E	6B	00	-	-	-	-	00	0E	52	00	-	-	-	-
3/23/2026, 1:43:04 PM	0x13F	00	0E	59	00	-	-	-	-	00	0E	6B	00	-	-	-	-
3/23/2026, 1:43:00 PM	0x3B9	00	00	00	00	2A	29	-	-	00	00	00	00	29	29	-	-
3/23/2026, 1:42:59 PM	0x13F	00	0E	2F	00	-	-	-	-	00	0E	59	00	-	-	-	-
3/23/2026, 1:42:57 PM	0x13F	00	0E	37	00	-	-	-	-	00	0E	2F	00	-	-	-	-
3/23/2026, 1:42:53 PM	0x3B9	00	00	00	00	24	29	-	-	00	00	00	00	2A	29	-	-
3/23/2026, 1:42:52 PM	0x13F	00	0E	3D	00	-	-	-	-	00	0E	37	00	-	-	-	-
3/23/2026, 1:42:50 PM	0x13F	00	0E	2F	00	-	-	-	-	00	0E	3D	00	-	-	-	-
3/23/2026, 1:42:48 PM	0x13F	00	0E	30	00	-	-	-	-	00	0E	2F	00	-	-	-	-
3/23/2026, 1:42:46 PM	0x3B9	00	00	00	00	29	29	-	-	00	00	00	00	24	29	-	-
3/23/2026, 1:42:41 PM	0x13F	00	0E	16	00	-	-	-	-	00	0E	30	00	-	-	-	-
3/23/2026, 1:42:39 PM	0x13F	00	0E	17	00	-	-	-	-	00	0E	16	00	-	-	-	-
3/23/2026, 1:42:39 PM	0x3B9	00	00	00	00	24	29	-	-	00	00	00	00	29	29	-	-
3/23/2026, 1:42:34 PM	0x13F	00	0E	1F	00	-	-	-	-	00	0E	17	00	-	-	-	-
3/23/2026, 1:42:32 PM	0x13F	00	0E	19	00	-	-	-	-	00	0E	1F	00	-	-	-	-
3/23/2026, 1:42:32 PM	0x3B9	00	00	00	00	2A	29	-	-	00	00	00	00	24	29	-	-
3/23/2026, 1:42:27 PM	0x13F	00	0E	30	00	-	-	-	-	00	0E	19	00	-	-	-	-
3/23/2026, 1:42:25 PM	0x13F	00	0E	18	00	-	-	-	-	00	0E	30	00	-	-	-	-
3/23/2026, 1:42:24 PM	0x3B9	00	00	00	00	29	29	-	-	00	00	00	00	2A	29	-	-
3/23/2026, 1:42:23 PM	0x13F	00	0E	1B	00	-	-	-	-	00	0E	18	00	-	-	-	-
3/23/2026, 1:42:18 PM	0x13F	00	0E	34	00	-	-	-	-	00	0E	1B	00	-	-	-	-
3/23/2026, 1:42:16 PM	0x13F	00	0E	49	00	-	-	-	-	00	0E	34	00	-	-	-	-
3/23/2026, 1:42:11 PM	0x13F	00	0E	2C	00	-	-	-	-	00	0E	49	00	-	-	-	-
3/23/2026, 1:42:10 PM	0x3B9	00	00	00	00	27	29	-	-	00	00	00	00	29	29	-	-
3/23/2026, 1:42:09 PM	0x13F	00	0E	32	00	-	-	-	-	00	0E	2C	00	-	-	-	-
3/23/2026, 1:42:06 PM	0x13F	00	0E	2C	00	-	-	-	-	00	0E	32	00	-	-	-	-
3/23/2026, 1:42:03 PM	0x3B9	00	00	00	00	29	29	-	-	00	00	00	00	27	29	-	-
3/23/2026, 1:42:01 PM	0x13F	00	0E	15	00	-	-	-	-	00	0E	2C	00	-	-	-	-
3/23/2026, 1:41:59 PM	0x13F	00	0E	2B	00	-	-	-	-	00	0E	15	00	-	-	-	-
3/23/2026, 1:41:58 PM	0x13F	00	0E	4C	00	-	-	-	-	00	0E	2B	00	-	-	-	-
3/23/2026, 1:41:52 PM	0x13F	00	0E	36	00	-	-	-	-	00	0E	4C	00	-	-	-	-
3/23/2026, 1:41:50 PM	0x7E8	04	41	42	35	DD	00	00	00	03	41	45	00	00	00	00	00
3/23/2026, 1:41:50 PM	0x13F	00	0E	47	00	-	-	-	-	00	0E	36	00	-	-	-	-
3/23/2026, 1:41:47 PM	0x3B9	00	00	00	00	2A	29	-	-	00	00	00	00	29	29	-	-
3/23/2026, 1:41:44 PM	0x13F	00	0E	33	00	-	-	-	-	00	0E	47	00	-	-	-	-
3/23/2026, 1:41:42 PM	0x7E8	06	41	40	68	00	00	00	00	04	41	42	35	DD	00	00	00
3/23/2026, 1:41:42 PM	0x13F	00	0E	21	00	-	-	-	-	00	0E	33	00	-	-	-	-
3/23/2026, 1:41:40 PM	0x13F	00	0E	32	00	-	-	-	-	00	0E	21	00	-	-	-	-
3/23/2026, 1:41:40 PM	0x3B9	00	00	00	00	26	29	-	-	00	00	00	00	2A	29	-	-
3/23/2026, 1:41:35 PM	0x13F	00	0E	45	00	-	-	-	-	00	0E	32	00	-	-	-	-
3/23/2026, 1:41:33 PM	0x13F	00	0E	2D	00	-	-	-	-	00	0E	45	00	-	-	-	-
3/23/2026, 1:41:32 PM	0x3B9	00	00	00	00	2C	29	-	-	00	00	00	00	26	29	-	-
3/23/2026, 1:41:29 PM	0x13F	00	0E	54	00	-	-	-	-	00	0E	2D	00	-	-	-	-
3/23/2026, 1:41:27 PM	0x7E8	03	41	33	5E	00	00	00	00	06	41	40	68	00	00	00	00
3/23/2026, 1:41:25 PM	0x13F	00	0E	3E	00	-	-	-	-	00	0E	54	00	-	-	-	-
3/23/2026, 1:41:24 PM	0x3B9	00	00	00	00	26	29	-	-	00	00	00	00	2C	29	-	-
3/23/2026, 1:41:23 PM	0x13F	00	0E	2D	00	-	-	-	-	00	0E	3E	00	-	-	-	-
3/23/2026, 1:41:19 PM	0x13F	00	0E	2E	00	-	-	-	-	00	0E	2D	00	-	-	-	-
3/23/2026, 1:41:17 PM	0x3B9	00	00	00	00	2A	29	-	-	00	00	00	00	26	29	-	-
3/23/2026, 1:41:16 PM	0x13F	00	0E	30	00	-	-	-	-	00	0E	2E	00	-	-	-	-
3/23/2026, 1:41:14 PM	0x13F	00	0E	26	00	-	-	-	-	00	0E	30	00	-	-	-	-
3/23/2026, 1:41:10 PM	0x3B9	00	00	00	00	29	29	-	-	00	00	00	00	2A	29	-	-
3/23/2026, 1:41:09 PM	0x13F	00	0E	5E	00	-	-	-	-	00	0E	26	00	-	-	-	-
3/23/2026, 1:41:07 PM	0x13F	00	0E	5D	00	-	-	-	-	00	0E	5E	00	-	-	-	-
3/23/2026, 1:41:04 PM	0x13F	00	0E	44	00	-	-	-	-	00	0E	5D	00	-	-	-	-
3/23/2026, 1:40:59 PM	0x13F	00	0E	4E	00	-	-	-	-	00	0E	44	00	-	-	-	-
3/23/2026, 1:40:58 PM	0x7E8	04	41	31	39	A5	00	00	00	03	41	33	5E	00	00	00	00
3/23/2026, 1:40:57 PM	0x13F	00	0E	53	00	-	-	-	-	00	0E	4E	00	-	-	-	-
3/23/2026, 1:40:55 PM	0x3B9	00	00	00	00	27	29	-	-	00	00	00	00	29	29	-	-
3/23/2026, 1:40:54 PM	0x13F	00	0E	50	00	-	-	-	-	00	0E	53	00	-	-	-	-
3/23/2026, 1:40:50 PM	0x7E8	03	41	30	FF	00	00	00	00	04	41	31	39	A5	00	00	00
3/23/2026, 1:40:49 PM	0x13F	00	0E	79	00	-	-	-	-	00	0E	50	00	-	-	-	-
3/23/2026, 1:40:47 PM	0x3B9	00	00	00	00	2A	29	-	-	00	00	00	00	27	29	-	-
3/23/2026, 1:40:46 PM	0x13F	00	0E	6D	00	-	-	-	-	00	0E	79	00	-	-	-	-
3/23/2026, 1:40:42 PM	0x7E8	04	41	21	00	00	00	00	00	03	41	30	FF	00	00	00	00
3/23/2026, 1:40:41 PM	0x13F	00	0E	5E	00	-	-	-	-	00	0E	6D	00	-	-	-	-
3/23/2026, 1:40:40 PM	0x13F	00	0E	7A	00	-	-	-	-	00	0E	5E	00	-	-	-	-
3/23/2026, 1:40:39 PM	0x3B9	00	00	00	00	27	29	-	-	00	00	00	00	2A	29	-	-
3/23/2026, 1:40:36 PM	0x13F	00	0E	6E	00	-	-	-	-	00	0E	7A	00	-	-	-	-
3/23/2026, 1:40:33 PM	0x13F	00	0E	5C	00	-	-	-	-	00	0E	6E	00	-	-	-	-
3/23/2026, 1:40:32 PM	0x3B9	00	00	00	00	29	29	-	-	00	00	00	00	27	29	-	-
3/23/2026, 1:40:28 PM	0x13F	00	0E	7C	00	-	-	-	-	00	0E	5C	00	-	-	-	-
3/23/2026, 1:40:27 PM	0x13F	00	0E	85	00	-	-	-	-	00	0E	7C	00	-	-	-	-
3/23/2026, 1:40:23 PM	0x13F	00	0E	79	00	-	-	-	-	00	0E	85	00	-	-	-	-
3/23/2026, 1:40:20 PM	0x7E8	06	41	20	80	05	A0	01	00	04	41	21	00	00	00	00	00
3/23/2026, 1:40:19 PM	0x13F	00	0E	98	00	-	-	-	-	00	0E	79	00	-	-	-	-
3/23/2026, 1:40:17 PM	0x13F	00	0E	97	00	-	-	-	-	00	0E	98	00	-	-	-	-
3/23/2026, 1:40:13 PM	0x13F	00	0E	77	00	-	-	-	-	00	0E	97	00	-	-	-	-
3/23/2026, 1:40:12 PM	0x7E8	04	41	1F	00	C6	00	00	00	06	41	20	80	05	A0	01	00
3/23/2026, 1:40:09 PM	0x13F	00	0E	88	00	-	-	-	-	00	0E	77	00	-	-	-	-
3/23/2026, 1:40:08 PM	0x13F	00	0E	8E	00	-	-	-	-	00	0E	88	00	-	-	-	-
3/23/2026, 1:40:04 PM	0x7E8	03	41	1C	06	00	00	00	00	04	41	1F	00	C6	00	00	00
3/23/2026, 1:40:02 PM	0x13F	00	0E	75	00	-	-	-	-	00	0E	8E	00	-	-	-	-
3/23/2026, 1:40:01 PM	0x3B9	00	00	00	00	2A	29	-	-	00	00	00	00	29	29	-	-
3/23/2026, 1:40:00 PM	0x13F	00	0E	8F	00	-	-	-	-	00	0E	75	00	-	-	-	-
3/23/2026, 1:39:58 PM	0x13F	00	0E	95	00	-	-	-	-	00	0E	8F	00	-	-	-	-
3/23/2026, 1:39:56 PM	0x7E8	03	41	11	2C	00	00	00	00	03	41	1C	06	00	00	00	00
3/23/2026, 1:39:54 PM	0x3B9	00	00	00	00	29	29	-	-	00	00	00	00	2A	29	-	-
3/23/2026, 1:39:52 PM	0x13F	00	0E	7B	00	-	-	-	-	00	0E	95	00	-	-	-	-
3/23/2026, 1:39:50 PM	0x13F	00	0E	81	00	-	-	-	-	00	0E	7B	00	-	-	-	-
3/23/2026, 1:39:48 PM	0x7E8	03	41	0F	71	00	00	00	00	03	41	11	2C	00	00	00	00
3/23/2026, 1:39:48 PM	0x13F	00	0E	8A	00	-	-	-	-	00	0E	81	00	-	-	-	-
3/23/2026, 1:39:46 PM	0x3B9	00	00	00	00	26	29	-	-	00	00	00	00	29	29	-	-
3/23/2026, 1:39:42 PM	0x13F	00	0E	74	00	-	-	-	-	00	0E	8A	00	-	-	-	-
3/23/2026, 1:39:41 PM	0x13F	00	0E	7E	00	-	-	-	-	00	0E	74	00	-	-	-	-
3/23/2026, 1:39:39 PM	0x13F	00	0E	78	00	-	-	-	-	00	0E	7E	00	-	-	-	-
3/23/2026, 1:39:38 PM	0x3B9	00	00	00	00	27	29	-	-	00	00	00	00	26	29	-	-
3/23/2026, 1:39:33 PM	0x7E8	03	41	0D	00	00	00	00	00	03	41	0F	71	00	00	00	00
3/23/2026, 1:39:33 PM	0x13F	00	0E	5A	00	-	-	-	-	00	0E	78	00	-	-	-	-
3/23/2026, 1:39:31 PM	0x3B9	00	00	00	00	29	29	-	-	00	00	00	00	27	29	-	-
3/23/2026, 1:39:31 PM	0x13F	00	0E	6A	00	-	-	-	-	00	0E	5A	00	-	-	-	-
3/23/2026, 1:39:26 PM	0x7E8	04	41	0C	0E	85	00	00	00	03	41	0D	00	00	00	00	00
3/23/2026, 1:39:25 PM	0x13F	00	0E	89	00	-	-	-	-	00	0E	6A	00	-	-	-	-
3/23/2026, 1:39:23 PM	0x3B9	00	00	00	00	27	29	-	-	00	00	00	00	29	29	-	-
3/23/2026, 1:39:23 PM	0x13F	00	0E	6E	00	-	-	-	-	00	0E	89	00	-	-	-	-
3/23/2026, 1:39:21 PM	0x13F	00	0E	85	00	-	-	-	-	00	0E	6E	00	-	-	-	-
3/23/2026, 1:39:18 PM	0x7E8	03	41	0B	20	00	00	00	00	04	41	0C	0E	85	00	00	00
3/23/2026, 1:39:15 PM	0x13F	00	0E	87	00	-	-	-	-	00	0E	85	00	-	-	-	-
3/23/2026, 1:39:14 PM	0x13F	00	0E	79	00	-	-	-	-	00	0E	87	00	-	-	-	-
3/23/2026, 1:39:11 PM	0x13F	00	0E	9A	00	-	-	-	-	00	0E	79	00	-	-	-	-
3/23/2026, 1:39:10 PM	0x7E8	03	41	05	89	00	00	00	00	03	41	0B	20	00	00	00	00
3/23/2026, 1:39:05 PM	0x13F	00	0E	7E	00	-	-	-	-	00	0E	9A	00	-	-	-	-
3/23/2026, 1:39:03 PM	0x13F	00	0E	62	00	-	-	-	-	00	0E	7E	00	-	-	-	-
3/23/2026, 1:39:01 PM	0x7E8	03	41	04	44	00	00	00	00	03	41	05	89	00	00	00	00
3/23/2026, 1:39:00 PM	0x3B9	00	00	00	00	2A	29	-	-	00	00	00	00	27	29	-	-
3/23/2026, 1:38:59 PM	0x13F	00	0E	6C	00	-	-	-	-	00	0E	62	00	-	-	-	-
3/23/2026, 1:38:55 PM	0x13F	00	0E	63	00	-	-	-	-	00	0E	6C	00	-	-	-	-
3/23/2026, 1:38:54 PM	0x13F	00	0E	50	00	-	-	-	-	00	0E	63	00	-	-	-	-
3/23/2026, 1:38:53 PM	0x7E8	06	41	01	00	07	61	00	00	03	41	04	44	00	00	00	00
3/23/2026, 1:38:52 PM	0x3B9	00	00	00	00	29	29	-	-	00	00	00	00	2A	29	-	-
3/23/2026, 1:38:50 PM	0x13F	00	0E	7A	00	-	-	-	-	00	0E	50	00	-	-	-	-
3/23/2026, 1:38:46 PM	0x13F	00	0E	6B	00	-	-	-	-	00	0E	7A	00	-	-	-	-
3/23/2026, 1:38:45 PM	0x7E8	03	41	05	84	00	00	00	00	06	41	01	00	07	61	00	00
3/23/2026, 1:38:43 PM	0x3B9	00	00	00	00	2A	29	-	-	00	00	00	00	29	29	-	-
3/23/2026, 1:38:42 PM	0x13F	00	0E	59	00	-	-	-	-	00	0E	6B	00	-	-	-	-
